#C'dt(s)', 'Y(V)', 'FLOW(mbarl/s)', 'R(V)', 'PHASE(degrees)', 'FREQ(Hz)', 'dt(s)'
#I'TIME[].dt', 'SR830[GPIB0::1::INSTR].Y', 'PL300[GPIB0::1::INSTR].FLOW', 'SR830[GPIB0::1::INSTR].R', 'SR830[GPIB0::1::INSTR].PHASE', 'SR830[GPIB0::1::INSTR].FREQ', 'TIME[].dt'
#P'dt', 'Y', 'FLOW', 'R', 'PHASE', 'FREQ', 'dt'
1049.26  -6.38966e-05  0.0  0.00743583  -0.486  33380.0  1049.3
1064.46  -6.38966e-05  0.0  0.00743678  -0.486  32840.0  1064.5
1079.65  -6.38966e-05  0.0  0.00743678  -0.486  32320.0  1079.7
1094.85  -6.38966e-05  0.0  0.00743678  -0.486  31800.0  1094.89
1110.05  -6.2943e-05  0.0  0.00743774  -0.48  31290.0  1110.09
1125.25  -6.2943e-05  0.0  0.00743869  -0.474  30790.0  1125.3
1140.44  -6.19893e-05  0.0  0.00743869  -0.474  30300.0  1140.49
1155.64  -6.19893e-05  0.0  0.00743964  -0.474  29810.0  1155.69
1170.84  -6.10356e-05  0.0  0.0074406  -0.468  29340.0  1170.89
1186.05  -6.10356e-05  0.0  0.0074406  -0.468  28870.0  1186.09
1201.27  -6.00817e-05  0.0  0.0074406  -0.462  28400.0  1201.31
1216.47  -6.00817e-05  0.0  0.00744155  -0.456  27950.0  1216.52
1231.67  -6.00817e-05  0.0  0.00744155  -0.456  27500.0  1231.71
1246.88  -6.00817e-05  0.0  0.0074425  -0.456  27060.0  1246.92
1262.08  -6.00817e-05  0.0  0.0074425  -0.456  26630.0  1262.13
1277.28  -6.00817e-05  0.0  0.00744346  -0.456  26200.0  1277.33
1292.47  -6.00817e-05  0.0  0.00744346  -0.456  25780.0  1292.52
1307.68  -6.00817e-05  0.0  0.00744441  -0.456  25370.0  1307.73
1322.88  -6.00817e-05  0.0  0.00744441  -0.456  24960.0  1322.92
1338.09  -5.9128e-05  0.0  0.00744537  -0.45  24560.0  1338.14
1353.29  -5.9128e-05  0.0  0.00744537  -0.45  24170.0  1353.34
1368.48  -6.00817e-05  0.0  0.00744537  -0.456  23780.0  1368.53
1383.68  -5.9128e-05  0.0  0.00744537  -0.45  23400.0  1383.73
1398.89  -5.81744e-05  0.0  0.00744632  -0.444  23030.0  1398.94
1414.12  -5.81744e-05  0.0  0.00744632  -0.444  22660.0  1414.17
1429.31  -5.81744e-05  0.0  0.00744727  -0.444  22300.0  1429.36
1444.5  -5.9128e-05  0.0  0.00744727  -0.45  21940.0  1444.55
1459.71  -5.81744e-05  0.0  0.00744823  -0.444  21590.0  1459.76
1474.92  -5.81744e-05  0.0  0.00744823  -0.438  21240.0  1474.96
1490.11  -5.81744e-05  0.0  0.00744918  -0.438  20900.0  1490.16
1505.31  -5.72207e-05  0.0  0.00744918  -0.432  20570.0  1505.35
1520.5  -5.72207e-05  0.0  0.00745013  -0.432  20240.0  1520.55
1535.7  -5.81744e-05  0.0  0.00745013  -0.438  19920.0  1535.75
1550.9  -5.81744e-05  0.0  0.00745013  -0.438  19601.0  1550.95
1566.1  -5.81744e-05  0.0  0.00745109  -0.438  19287.0  1566.15
1581.3  -5.72207e-05  0.0  0.00745204  -0.432  18979.0  1581.35
1596.5  -5.72207e-05  0.0  0.00745204  -0.432  18675.0  1596.54
1611.7  -5.72207e-05  0.0  0.00745204  -0.432  18376.0  1611.75
1626.91  -5.6267e-05  0.0  0.00745204  -0.432  18082.0  1626.96
1642.11  -5.72207e-05  0.0  0.00745299  -0.432  17793.0  1642.16
1657.31  -5.81744e-05  0.0  0.00745299  -0.438  17508.0  1657.36
1672.53  -5.72207e-05  0.0  0.00745395  -0.432  17228.0  1672.57
1687.72  -5.81744e-05  0.0  0.00745395  -0.438  16952.0  1687.77
1702.93  -5.81744e-05  0.0  0.00745395  -0.438  16681.0  1702.97
1718.12  -5.81744e-05  0.0  0.00745395  -0.444  16414.0  1718.17
1733.32  -5.81744e-05  0.0  0.00745395  -0.444  16151.0  1733.37
1748.51  -5.81744e-05  0.0  0.0074549  -0.444  15892.0  1748.56
1763.72  -5.81744e-05  0.0  0.0074549  -0.444  15638.0  1763.77
1778.92  -5.81744e-05  0.0  0.00745586  -0.444  15388.0  1778.97
1794.14  -5.9128e-05  0.0  0.00745681  -0.45  15141.0  1794.19
1809.36  -5.9128e-05  0.0  0.00745681  -0.45  14899.0  1809.41
1824.56  -6.00817e-05  0.0  0.00745681  -0.456  14661.0  1824.6
1839.75  -6.00817e-05  0.0  0.00745681  -0.456  14426.0  1839.8
1854.94  -6.00817e-05  0.0  0.00745776  -0.456  14195.0  1854.99
1870.14  -5.9128e-05  0.0  0.00745776  -0.45  13968.0  1870.19
1885.33  -6.00817e-05  0.0  0.00745776  -0.456  13744.0  1885.38
1900.53  -6.00817e-05  0.0  0.00745872  -0.456  13524.0  1900.58
1915.73  -6.00817e-05  0.0  0.00745872  -0.462  13308.0  1915.78
1930.93  -6.10356e-05  0.0  0.00745967  -0.468  13095.0  1930.98
1946.13  -6.10356e-05  0.0  0.00745967  -0.468  12885.0  1946.18
1961.33  -6.19893e-05  0.0  0.00746062  -0.468  12679.0  1961.38
1976.53  -6.19893e-05  0.0  0.00746062  -0.468  12476.0  1976.57
1991.72  -6.19893e-05  0.0  0.00746062  -0.468  12276.0  1991.77
2006.91  -6.19893e-05  0.0  0.00746062  -0.468  12080.0  2006.96
2022.11  -6.2943e-05  0.0  0.00746062  -0.474  11887.0  2022.16
2037.31  -6.2943e-05  0.0  0.00746158  -0.48  11696.0  2037.36
2052.51  -6.38966e-05  0.0  0.00746253  -0.486  11509.0  2052.56
2067.7  -6.38966e-05  0.0  0.00746253  -0.486  11325.0  2067.75
2082.9  -6.48503e-05  0.0  0.00746349  -0.492  11144.0  2082.95
2098.09  -6.48503e-05  0.0  0.00746349  -0.498  10965.0  2098.14
2113.3  -6.5804e-05  0.0  0.00746349  -0.504  10790.0  2113.34
2128.5  -6.5804e-05  0.0  0.00746444  -0.504  10617.0  2128.54
2143.7  -6.67577e-05  0.0  0.00746444  -0.504  10447.0  2143.75
2158.9  -6.67577e-05  0.0  0.00746539  -0.504  10280.0  2158.95
2174.11  -6.67577e-05  0.0  0.00746539  -0.504  10115.0  2174.16
2189.31  -6.67577e-05  0.0  0.00746539  -0.51  9954.0  2189.36
2204.51  -6.67577e-05  0.0  0.00746635  -0.51  9794.0  2204.55
2219.71  -6.77113e-05  0.0  0.0074673  -0.516  9637.0  2219.76
2234.91  -6.8665e-05  0.0  0.0074673  -0.522  9483.0  2234.96
2250.1  -6.8665e-05  0.0  0.0074673  -0.522  9331.0  2250.14
